company;title;totalyearlycompensation;location;yearsofexperience;yearsatcompany;gender;Education
Microsoft;Software Engineer;268000;Redmond, WA;25;1;Male;Bachelor's Degree
Amazon;Software Engineer;395000;Seattle, WA;13;8;Male;Master's Degree
Lyft;Data Scientist;345000;New York, NY;5;0;Male;Master's Degree
Microsoft;Technical Program Manager;165000;Seattle, WA;8;0;Female;Master's Degree
Google;Software Engineer;280000;Sunnyvale, CA;2;0;Male;Master's Degree
Oracle;Software Engineer;66000;Bangalore, KA, India;4;0;Male;Master's Degree
Salesforce;Software Engineer;205000;Palo Alto, CA;3;2;Male;Master's Degree
Facebook;Software Engineer;240000;Menlo Park, CA;2;2;Male;Bachelor's Degree
Walmart Labs;Solution Architect;80000;Bangalore, KA, India;11;3;Male;Bachelor's Degree
Capital One;Software Engineer;126000;Chicago, IL;5;5;Female;Master's Degree
Amazon;Software Engineer;380000;Seattle, WA;11;8;Male;Bachelor's Degree
Google;Software Engineer;222000;Mountain View, CA;2;0;Male;Bachelor's Degree
Amazon;Software Engineer;585000;San Francisco, CA;25;4;Male;Master's Degree
Facebook;Technical Program Manager;249000;Menlo Park, CA;16;0;Male;Master's Degree
Goldman Sachs;Software Engineer;200000;New York, NY;4;1;Male;Master's Degree
Microsoft;Software Engineer;223000;Redmond, WA;5;0;Male;Bachelor's Degree
Intuit;Product Manager;140000;Mountain View, CA;0;0;Female;Master's Degree
Walmart Labs;Technical Program Manager;220000;Sunnyvale, CA;10;1;Female;Master's Degree
VMware;Software Engineer;191000;Palo Alto, CA;1;1;Female;Master's Degree
Apple;Software Engineer;321000;Seattle, WA;15;0;Male;Bachelor's Degree
LinkedIn;Software Engineer;350000;Sunnyvale, CA;9;1;Male;Master's Degree
Oracle;Software Engineer;180000;Seattle, WA;0;0;Female;Master's Degree
VMware;Product Designer;167000;Palo Alto, CA;2;0;Male;Master's Degree
Intel;Software Engineering Manager;380000;Santa Clara, CA;20;5;Male;Master's Degree
Amazon;Solution Architect;210000;Arlington, VA;4;1;Male;Master's Degree
Microsoft;Business Analyst;188000;Dallas, TX;20;0;Female;Bachelor's Degree
Apple;Technical Program Manager;227000;Cupertino, CA;13;1;Male;Master's Degree
Microsoft;Product Manager;120000;Bangalore, KA, India;14;1;Male;Master's Degree
Lyft;Software Engineer;398000;Palo Alto, CA;10;0;Male;Master's Degree
Amazon;Product Designer;200000;Seattle, WA;5;5;Female;Master's Degree
Bloomberg;Software Engineer;210000;New York, NY;3;3;Male;Bachelor's Degree
Oracle;Software Engineer;185000;Seattle, WA;0;0;Male;Bachelor's Degree
Microsoft;Solution Architect;250000;New York, NY;12;0;Male;Master's Degree
PayPal;Software Engineer;135000;San Jose, CA;2;2;Male;Bachelor's Degree
Oracle;Software Engineer;183000;Austin, TX;5;0;Male;Master's Degree
Bloomberg;Software Engineer;220000;New York, NY;3;0;Female;Master's Degree
Facebook;Technical Program Manager;165000;New York, NY;0;0;Male;Master's Degree
Deloitte;Management Consultant;80000;Dallas, TX;1;1;Male;Bachelor's Degree
Cisco;Product Manager;215000;San Jose, CA;7;1;Female;Master's Degree
Uber;Software Engineer;162000;San Francisco, CA;2;2;Male;Bachelor's Degree
Google;Technical Program Manager;226000;Sunnyvale, CA;10;0;Male;Master's Degree
PayPal;Product Designer;285000;San Jose, CA;10;3;Female;Bachelor's Degree
Accenture;Software Engineering Manager;207000;Dallas, TX;17;1;Male;Master's Degree
Amazon;Software Engineer;149000;Seattle, WA;3;3;Male;Master's Degree
Amazon;Software Engineer;325000;Palo Alto, CA;4;1;Female;Master's Degree
Amazon;Software Engineer;220000;Austin, TX;8;1;Male;Bachelor's Degree
Twitter;Software Engineer;321000;Los Angeles, CA;11;0;Male;Master's Degree
Microsoft;Product Manager;233000;Bellevue, WA;2;0;Male;Master's Degree
Google;Software Engineer;214000;New York, NY;0;0;Female;PhD
Capital One;Software Engineer;145000;San Francisco, CA;2;0;Male;Bachelor's Degree
Amazon;Software Engineer;150000;Seattle, WA;3;0;Male;Master's Degree
Microsoft;Product Manager;345000;Redmond, WA;5;0;Male;Master's Degree
Amazon;Software Engineer;147000;Vancouver, BC, Canada;3;1;Male;Bachelor's Degree
Amazon;Marketing;175000;Seattle, WA;6;5;Male;Master's Degree
Facebook;Data Scientist;236000;Menlo Park, CA;4;1;Male;Bachelor's Degree
Amazon;Software Engineer;417000;Seattle, WA;15;1;Male;Bachelor's Degree
Microsoft;Software Engineer;284000;Redmond, WA;6;6;Male;Bachelor's Degree
Apple;Software Engineer;156000;Cupertino, CA;2;0;Female;Bachelor's Degree
Amazon;Software Engineer;242000;Seattle, WA;3;3;Male;Bachelor's Degree
Microsoft;Software Engineer;147000;Redmond, WA;1;0;Male;Bachelor's Degree
Adobe;Software Engineer;130000;Bangalore, KA, India;17;14;Male;Bachelor's Degree
Amazon;Software Engineer;184000;Seattle, WA;3;3;Male;Bachelor's Degree
LinkedIn;Software Engineer;654000;Mountain View, CA;18;8;Male;Bachelor's Degree
Intel;Software Engineer;175000;Santa Clara, CA;13;5;Male;Bachelor's Degree
Qualcomm;Software Engineer;241000;San Jose, CA;8;8;Male;Master's Degree
Amazon;Software Engineer;220000;Seattle, WA;3;3;Male;Bachelor's Degree
Apple;Software Engineer;233000;San Francisco, CA;2;0;Male;Master's Degree
Amazon;Software Engineering Manager;512000;Seattle, WA;18;9;Male;PhD
Bloomberg;Software Engineer;165000;New York, NY;1;1;Male;Bachelor's Degree
Amazon;Software Engineering Manager;600000;San Jose, CA;11;3;Male;Bachelor's Degree
Amazon;Product Manager;400000;Seattle, WA;15;6;Male;Master's Degree
Microsoft;Software Engineer;190000;Seattle, WA;7;7;Male;Master's Degree
Amazon;Product Manager;130000;Bangalore, KA, India;10;6;Male;Master's Degree
Amazon;Software Engineer;175000;Seattle, WA;4;1;Male;Master's Degree
Google;Software Engineer;254000;London, EN, United Kingdom;7;0;Male;PhD
Qualcomm;Hardware Engineer;149000;San Diego, CA;1;1;Male;Master's Degree
Microsoft;Marketing;260000;Redmond, WA;15;3;Female;PhD
Microsoft;Software Engineer;427000;Redmond, WA;20;17;Male;Bachelor's Degree
Salesforce;Product Manager;219000;San Francisco, CA;8;0;Female;Master's Degree
Intel;Software Engineer;172000;Hillsboro, OR;19;17;Male;Master's Degree
Amazon;Software Engineer;140000;Sunnyvale, CA;1;0;Male;Bachelor's Degree
Deloitte;Management Consultant;95000;Chicago, IL;4;4;Female;Bachelor's Degree
Microsoft;Software Engineer;142000;Redmond, WA;4;4;Male;Bachelor's Degree
Oracle;Software Engineer;185000;Chicago, IL;5;0;Male;Master's Degree
LinkedIn;Software Engineer;275000;San Francisco, CA;3;3;Male;Bachelor's Degree
Lyft;Software Engineer;397000;Seattle, WA;9;4;Male;Bachelor's Degree
SAP;Software Engineer;112000;Palo Alto, CA;0;0;Male;Bachelor's Degree
Facebook;Product Manager;320000;London, EN, United Kingdom;7;0;Female;Bachelor's Degree
Amazon;Business Analyst;53000;London, EN, United Kingdom;1;1;Male;Master's Degree
Lyft;Software Engineer;200000;New York, NY;4;2;Male;Bachelor's Degree
SAP;Data Scientist;380000;Chicago, IL;30;5;Male;Master's Degree
Walmart Labs;Technical Program Manager;220000;Sunnyvale, CA;10;1;Female;Master's Degree
Deloitte;Management Consultant;230000;Arlington, VA;18;5;Female;PhD
Twitter;Software Engineer;414000;Seattle, WA;7;0;Female;Bachelor's Degree
Intel;Product Designer;700000;Portland, OR;28;23;Male;Master's Degree
Amazon;Software Engineer;229000;Seattle, WA;1;1;Male;Bachelor's Degree
Intuit;Software Engineer;184000;San Diego, CA;20;3;Male;Bachelor's Degree
Oracle;Software Engineer;180000;Seattle, WA;0;0;Female;Master's Degree
Nvidia;Software Engineer;210000;Seattle, WA;7;2;Male;Master's Degree
Microsoft;Software Engineer;182000;Redmond, WA;6;4;Male;Master's Degree
Amazon;Software Engineer;227000;Seattle, WA;8;2;Male;Master's Degree
Amazon;Marketing;253000;Seattle, WA;6;6;Female;Bachelor's Degree
Google;Software Engineer;165000;Seattle, WA;0;0;Male;Bachelor's Degree
Google;Sales;242000;San Francisco, CA;4;4;Male;Bachelor's Degree
JPMorgan Chase;Software Engineer;100000;New York, NY;0;0;Male;Bachelor's Degree
Microsoft;Software Engineer;152000;Redmond, WA;0;0;Male;Bachelor's Degree
Microsoft;Software Engineer;207000;Redmond, WA;12;6;Male;Bachelor's Degree
Amazon;Marketing;142000;New York, NY;7;0;Female;Some College
Lyft;Human Resources;267000;San Francisco, CA;8;1;Female;Bachelor's Degree
Amazon;Software Engineer;172000;Seattle, WA;3;0;Male;Bachelor's Degree
Capital One;Software Engineer;140000;Washington, DC;5;5;Female;Master's Degree
Microsoft;Software Engineer;248000;Redmond, WA;7;5;Male;Master's Degree
Google;Software Engineer;190000;Mountain View, CA;2;1;Male;Bachelor's Degree
Microsoft;Marketing;159000;Seattle, WA;10;3;Male;Master's Degree
Expedia;Marketing;124000;Seattle, WA;12;7;Female;Bachelor's Degree
Amazon;Software Engineer;37000;Hyderabad, TS, India;2;0;Male;Bachelor's Degree
Google;Software Engineer;380000;Sunnyvale, CA;25;1;Male;Master's Degree
Apple;Technical Program Manager;256000;Cupertino, CA;14;0;Female;Bachelor's Degree
Facebook;Software Engineer;183000;Menlo Park, CA;0;0;Male;Master's Degree
Amazon;Software Engineer;104000;Seattle, WA;0;0;Female;Bachelor's Degree
Amazon;Software Engineer;185000;Seattle, WA;4;4;Female;Bachelor's Degree
Goldman Sachs;Software Engineer;43000;Bangalore, KA, India;0;0;Male;Bachelor's Degree
Google;Product Manager;343000;Seattle, WA;8;0;Male;Master's Degree
Amazon;Software Engineer;155000;San Diego, CA;6;2;Male;Bachelor's Degree
Amazon;Software Engineer;415000;New York, NY;15;1;Male;Bachelor's Degree
Lyft;Software Engineering Manager;575000;San Francisco, CA;15;0;Male;Bachelor's Degree
Qualcomm;Software Engineer;195000;San Diego, CA;7;4;Male;Master's Degree
IBM;Product Designer;161000;Austin, TX;11;5;Male;Bachelor's Degree
Bloomberg;Software Engineer;170000;New York, NY;0;0;Male;Bachelor's Degree
Apple;Software Engineering Manager;350000;Sunnyvale, CA;18;9;Male;Master's Degree
Microsoft;Software Engineer;323000;Bellevue, WA;8;8;Male;Bachelor's Degree
Google;Product Designer;186000;Mountain View, CA;5;1;Female;Master's Degree
Amazon;Technical Program Manager;150000;Seattle, WA;5;2;Female;Bachelor's Degree
Microsoft;Product Manager;449000;Redmond, WA;20;4;Male;Master's Degree
Nvidia;Hardware Engineer;370000;Santa Clara, CA;9;2;Male;Master's Degree
IBM;Software Engineer;137000;Boston, MA;5;5;Male;Bachelor's Degree
Expedia;Marketing;155000;Seattle, WA;11;2;Male;Bachelor's Degree
Intel;Hardware Engineer;255000;Hillsboro, OR;14;14;Male;Master's Degree
Goldman Sachs;Business Analyst;98000;New York, NY;1;1;Male;Bachelor's Degree
SAP;Software Engineering Manager;307000;Bellevue, WA;17;12;Male;Bachelor's Degree
Intuit;Software Engineer;154000;Mountain View, CA;1;1;Male;Bachelor's Degree
Microsoft;Software Engineer;136000;Redmond, WA;1;1;Male;Bachelor's Degree
Cisco;Software Engineer;300000;San Jose, CA;8;8;Male;Master's Degree
Amazon;Software Engineer;104000;Vancouver, BC, Canada;0;0;Male;Bachelor's Degree
Cisco;Software Engineer;30000;Bangalore, KA, India;3;0;Male;Bachelor's Degree
Cisco;Software Engineer;17000;Bangalore, KA, India;2;2;Female;Bachelor's Degree
Bloomberg;Software Engineer;165000;New York, NY;0;0;Male;Master's Degree
Intuit;Software Engineering Manager;175000;Bangalore, KA, India;20;2;Male;Bachelor's Degree
Google;Software Engineer;330000;Mountain View, CA;3;0;Female;PhD
Microsoft;Software Engineer;204000;Redmond, WA;8;6;Male;Master's Degree
Expedia;Software Engineer;155000;Seattle, WA;5;5;Male;Master's Degree
Microsoft;Software Engineer;165000;Redmond, WA;2;0;Female;Master's Degree
Amazon;Product Manager;262000;Seattle, WA;7;0;Female;Bachelor's Degree
Intel;Product Manager;160000;San Francisco, CA;1;1;Female;Bachelor's Degree
Bloomberg;Software Engineer;184000;New York, NY;4;3;Male;Master's Degree
Microsoft;Software Engineer;180000;Seattle, WA;2;0;Female;Master's Degree
Google;Technical Program Manager;348000;Mountain View, CA;7;3;Female;Master's Degree
PayPal;Software Engineer;172000;Chicago, IL;6;3;Male;Master's Degree
Amazon;Software Engineer;206000;Seattle, WA;2;2;Male;Bachelor's Degree
Cisco;Software Engineer;21000;Bangalore, KA, India;3;3;Male;Bachelor's Degree
Amazon;Software Engineering Manager;475000;San Francisco, CA;20;0;Male;Master's Degree
Facebook;Software Engineer;216000;Menlo Park, CA;8;0;Male;Master's Degree
Amazon;Software Engineer;790000;Seattle, WA;13;13;Male;Bachelor's Degree
JPMorgan Chase;Software Engineer;211000;New York, NY;8;5;Male;Bachelor's Degree
Amazon;Software Engineer;180000;San Diego, CA;3;0;Male;Master's Degree
Amazon;Software Engineer;180000;Seattle, WA;4;4;Female;Master's Degree
Microsoft;Hardware Engineer;290000;Redmond, WA;17;8;Male;Bachelor's Degree
Intel;Software Engineer;172000;Santa Clara, CA;10;5;Male;Master's Degree
Microsoft;Product Manager;52000;Hyderabad, TS, India;5;0;Female;Master's Degree
Amazon;Software Engineer;190000;Seattle, WA;3;3;Female;Master's Degree
Qualcomm;Hardware Engineer;69000;Bangalore, KA, India;9;1;Male;Master's Degree
Nvidia;Software Engineer;605000;Santa Clara, CA;13;0;Male;Master's Degree
Amazon;Software Engineer;215000;Seattle, WA;0;0;Male;PhD
Oracle;Software Engineer;94000;Bangalore, KA, India;6;0;Male;Master's Degree
Uber;Software Engineer;300000;Seattle, WA;3;0;Female;Bachelor's Degree
Oracle;Software Engineer;77000;Bangalore, KA, India;10;7;Male;Bachelor's Degree
Microsoft;Software Engineer;83000;Hyderabad, TS, India;6;0;Male;Master's Degree
Nvidia;Software Engineer;223000;Santa Clara, CA;5;0;Male;Master's Degree
Amazon;Software Engineer;31000;Bangalore, KA, India;1;0;Male;Bachelor's Degree
Google;Software Engineer;269000;Sunnyvale, CA;6;5;Female;Bachelor's Degree
Salesforce;Software Engineer;177000;San Francisco, CA;1;0;Male;Master's Degree
Nvidia;Software Engineer;226000;Santa Clara, CA;0;0;Male;PhD
Microsoft;Software Engineer;172000;Redmond, WA;6;6;Male;Bachelor's Degree
eBay;Software Engineer;184000;Seattle, WA;2;1;Female;Master's Degree
eBay;Software Engineer;252000;San Jose, CA;10;5;Male;Bachelor's Degree
Amazon;Software Engineer;222000;San Francisco, CA;2;2;Male;Bachelor's Degree
IBM;Human Resources;220000;New York, NY;16;16;Male;Master's Degree
Google;Software Engineer;170000;Mountain View, CA;0;0;Male;Bachelor's Degree
Oracle;Software Engineer;163000;Austin, TX;2;0;Male;Master's Degree
LinkedIn;Software Engineer;263000;Sunnyvale, CA;1;1;Female;Master's Degree
Amazon;Software Engineer;259000;Seattle, WA;5;1;Male;Master's Degree
Amazon;Software Engineer;178000;San Francisco, CA;0;0;Male;Master's Degree
Bloomberg;Software Engineer;250000;New York, NY;1;0;Male;Master's Degree
Amazon;Software Engineer;142000;Vancouver, BC, Canada;6;4;Male;Master's Degree
Walmart Labs;Data Scientist;39000;Bangalore, KA, India;5;1;Male;Master's Degree
Microsoft;Software Engineer;187000;Bellevue, WA;5;0;Male;Master's Degree
Google;Software Engineer;280000;Sunnyvale, CA;6;5;Male;Master's Degree
Apple;Software Engineer;31000;Hyderabad, TS, India;0;0;Male;Bachelor's Degree
Oracle;Software Engineer;165000;Austin, TX;2;0;Male;Master's Degree
Facebook;Software Engineer;168000;Menlo Park, CA;0;0;Female;Bachelor's Degree
Oracle;Software Engineer;12000;Hyderabad, TS, India;2;0;Male;Bachelor's Degree
Uber;Data Scientist;128000;San Francisco, CA;0;0;Female;Master's Degree
Amazon;Product Manager;437000;Seattle, WA;5;5;Male;Master's Degree
Cisco;Software Engineer;125000;San Jose, CA;0;0;Male;Bachelor's Degree
Google;Software Engineer;245000;Sunnyvale, CA;7;3;Male;Master's Degree
Oracle;Product Manager;280000;Santa Clara, CA;24;13;Male;Master's Degree
Amazon;Solution Architect;137000;Seattle, WA;0;0;Male;Bachelor's Degree
Amazon;Software Engineer;160000;Seattle, WA;3;1;Female;Master's Degree
Adobe;Software Engineer;170000;San Francisco, CA;5;3;Male;Bachelor's Degree
Amazon;Data Scientist;108000;London, EN, United Kingdom;5;1;Female;PhD
eBay;Business Analyst;143000;San Jose, CA;4;0;Female;Master's Degree
Google;Software Engineer;150000;San Francisco, CA;1;1;Male;Bachelor's Degree
Amazon;Product Manager;510000;Seattle, WA;11;5;Male;Master's Degree
Amazon;Software Engineer;265000;Seattle, WA;6;1;Male;Bachelor's Degree
Amazon;Software Engineer;199000;Portland, OR;5;2;Male;Bachelor's Degree
Amazon;Human Resources;180000;Seattle, WA;18;2;Female;Bachelor's Degree
Amazon;Mechanical Engineer;170000;Santa Clara, CA;14;4;Male;Bachelor's Degree
Qualcomm;Software Engineer;158000;San Diego, CA;5;4;Male;Master's Degree
Uber;Software Engineer;500000;San Francisco, CA;15;4;Male;Master's Degree
Facebook;Business Analyst;116000;Austin, TX;3;0;Male;Bachelor's Degree
Facebook;Software Engineering Manager;236000;Seattle, WA;5;0;Female;Master's Degree
Facebook;Software Engineer;341000;Seattle, WA;8;4;Male;Bachelor's Degree
Intuit;Data Scientist;250000;Mountain View, CA;6;0;Female;Master's Degree
Microsoft;Software Engineer;165000;Redmond, WA;2;0;Male;Master's Degree
Amazon;Product Manager;134000;Seattle, WA;4;3;Male;Master's Degree
VMware;Software Engineer;130000;Atlanta, GA;6;6;Male;Master's Degree
Bloomberg;Software Engineer;250000;New York, NY;10;10;Male;PhD
Amazon;Technical Program Manager;165000;Seattle, WA;4;1;Male;Bachelor's Degree
Apple;Marketing;450000;Cupertino, CA;10;10;Male;Bachelor's Degree
Facebook;Marketing;210000;San Francisco, CA;4;2;Female;Bachelor's Degree
Facebook;Product Designer;215000;Menlo Park, CA;8;2;Female;Master's Degree
Facebook;Software Engineer;606000;Seattle, WA;10;3;Male;Master's Degree
Amazon;Software Engineer;115000;Los Angeles, CA;2;2;Male;Highschool
Amazon;Product Manager;258000;Seattle, WA;7;0;Male;Master's Degree
Amazon;Software Engineer;210000;Seattle, WA;3;3;Male;Bachelor's Degree
Salesforce;Product Manager;183000;Dallas, TX;6;0;Male;Bachelor's Degree
SAP;Product Manager;299000;Palo Alto, CA;20;20;Male;PhD
Google;Software Engineer;175000;Mountain View, CA;1;0;Male;Bachelor's Degree
Google;Software Engineer;370000;San Francisco, CA;19;4;Male;Bachelor's Degree
Google;Sales;275000;San Francisco, CA;7;0;Male;Bachelor's Degree
eBay;Software Engineer;266000;San Jose, CA;9;0;Male;Master's Degree
Microsoft;Product Manager;240000;Seattle, WA;9;7;Female;Master's Degree
Amazon;Software Engineer;110000;Vancouver, BC, Canada;4;4;Male;Bachelor's Degree
Apple;Hardware Engineer;310000;Cupertino, CA;6;6;Male;Master's Degree
Walmart Labs;Software Engineer;150000;Sunnyvale, CA;0;0;Male;Master's Degree
Amazon;Data Scientist;215000;Seattle, WA;0;0;Male;PhD
Nvidia;Software Engineering Manager;355000;Santa Clara, CA;14;7;Male;PhD
Microsoft;Technical Program Manager;150000;Redmond, WA;3;2;Female;Master's Degree
Oracle;Software Engineer;130000;Seattle, WA;0;0;Male;Bachelor's Degree
Amazon;Software Engineer;320000;Seattle, WA;8;7;Female;Bachelor's Degree
VMware;Software Engineer;172000;Palo Alto, CA;3;1;Male;Bachelor's Degree
Amazon;Software Engineer;145000;Seattle, WA;1;1;Male;Bachelor's Degree
Facebook;Data Scientist;210000;Menlo Park, CA;1;1;Male;PhD
Amazon;Software Engineer;152000;Seattle, WA;5;0;Male;Master's Degree
Microsoft;Software Engineer;181000;Redmond, WA;2;0;Male;Bachelor's Degree
Amazon;Software Engineer;175000;Seattle, WA;2;0;Male;Bachelor's Degree
Google;Hardware Engineer;240000;Mountain View, CA;17;2;Female;Master's Degree
Amazon;Software Engineer;137000;Toronto, ON, Canada;0;0;Male;Bachelor's Degree
Lyft;Software Engineer;380000;Seattle, WA;10;0;Male;Master's Degree
Adobe;Software Engineer;277000;San Jose, CA;6;1;Male;Bachelor's Degree
Microsoft;Software Engineer;210000;Redmond, WA;8;8;Male;Bachelor's Degree
Goldman Sachs;Software Engineering Manager;379000;New York, NY;10;0;Male;Master's Degree
Google;Software Engineer;350000;New York, NY;9;2;Male;Bachelor's Degree
Amazon;Software Engineer;230000;Seattle, WA;6;5;Male;Master's Degree
Uber;Software Engineer;85000;Bangalore, KA, India;4;1;Male;Bachelor's Degree
Intel;Hardware Engineer;53000;Bangalore, KA, India;8;8;Male;Master's Degree
Microsoft;Software Engineering Manager;280000;Redmond, WA;10;8;Male;Master's Degree
Adobe;Software Engineering Manager;390000;Austin, TX;15;2;Male;Master's Degree
Facebook;Software Engineer;297000;Menlo Park, CA;3;3;Male;Master's Degree
Google;Software Engineer;430000;Mountain View, CA;8;8;Male;PhD
Microsoft;Solution Architect;246000;Washington, DC;20;2;Male;Master's Degree
Apple;Hardware Engineer;250000;Cupertino, CA;4;0;Male;Master's Degree
Microsoft;Software Engineer;167000;Redmond, WA;3;0;Female;Master's Degree
Apple;Hardware Engineer;270000;Cupertino, CA;3;0;Male;PhD
Facebook;Data Scientist;228000;Menlo Park, CA;4;2;Female;Master's Degree
Microsoft;Software Engineering Manager;272000;Redmond, WA;3;3;Female;Bachelor's Degree
Google;Software Engineer;396000;San Francisco, CA;8;3;Male;PhD
VMware;Software Engineer;197000;Chicago, IL;9;9;Male;Master's Degree
Apple;Software Engineer;208000;Cupertino, CA;2;0;Male;Bachelor's Degree
IBM;Management Consultant;181000;Toronto, ON, Canada;12;12;Male;Master's Degree
Amazon;Software Engineer;127000;New York, NY;5;0;Male;Master's Degree
Facebook;Product Manager;340000;Menlo Park, CA;11;0;Male;Master's Degree
Oracle;Software Engineer;273000;Seattle, WA;6;0;Male;Master's Degree
Apple;Mechanical Engineer;270000;Cupertino, CA;5;5;Female;Master's Degree
Salesforce;Product Manager;325000;San Francisco, CA;4;4;Male;Master's Degree
Lyft;Software Engineer;381000;Seattle, WA;4;3;Male;Master's Degree
Amazon;Software Engineer;133000;London, EN, United Kingdom;9;2;Male;Master's Degree
Google;Software Engineer;107000;London, EN, United Kingdom;4;2;Male;Bachelor's Degree
Amazon;Software Engineer;68000;Bangalore, KA, India;3;0;Male;Bachelor's Degree
Oracle;Software Engineer;12000;Hyderabad, TS, India;1;1;Male;Bachelor's Degree
Amazon;Software Engineer;224000;Seattle, WA;7;5;Male;Master's Degree
Microsoft;Software Engineer;192000;Vancouver, BC, Canada;10;0;Male;Master's Degree
Bloomberg;Software Engineer;380000;New York, NY;20;8;Male;Master's Degree
Google;Technical Program Manager;260000;New York, NY;8;0;Male;Bachelor's Degree
Amazon;Technical Program Manager;200000;Seattle, WA;5;5;Male;Bachelor's Degree
Google;Technical Program Manager;370000;Boston, MA;7;1;Female;Bachelor's Degree
Intel;Software Engineer;110000;Toronto, ON, Canada;3;3;Female;Master's Degree
Uber;Software Engineer;288000;Palo Alto, CA;4;0;Female;Master's Degree
Intuit;Software Engineer;227000;Mountain View, CA;3;3;Female;Master's Degree
Facebook;Technical Program Manager;292000;Redmond, WA;15;2;Male;PhD
Oracle;Software Engineering Manager;400000;Seattle, WA;20;3;Male;Master's Degree
Cisco;Software Engineer;400000;San Jose, CA;20;8;Male;Bachelor's Degree
Facebook;Software Engineer;449000;Menlo Park, CA;15;5;Male;Bachelor's Degree
Microsoft;Software Engineer;160000;Redmond, WA;4;0;Female;Bachelor's Degree
Google;Product Manager;211000;New York, NY;3;1;Female;Bachelor's Degree
Amazon;Software Engineer;210000;San Diego, CA;6;3;Male;Master's Degree
Oracle;Software Engineer;202000;Seattle, WA;4;0;Male;Master's Degree
Facebook;Software Engineering Manager;644000;San Francisco, CA;5;0;Male;PhD
Google;Product Designer;620000;San Francisco, CA;15;8;Male;Master's Degree
Uber;Software Engineer;102000;Hyderabad, TS, India;5;1;Male;Bachelor's Degree
Facebook;Software Engineer;146000;London, EN, United Kingdom;5;0;Male;Bachelor's Degree
Qualcomm;Software Engineer;211000;Toronto, ON, Canada;14;11;Male;Master's Degree
PayPal;Software Engineer;58000;Bangalore, KA, India;5;5;Male;Bachelor's Degree
Amazon;Product Manager;226000;Seattle, WA;4;1;Male;Master's Degree
Twitter;Software Engineer;249000;Seattle, WA;2;0;Male;Bachelor's Degree
Google;Software Engineer;87000;Bangalore, KA, India;3;3;Male;Bachelor's Degree
Amazon;Product Manager;220000;Seattle, WA;9;1;Male;Master's Degree
Amazon;Software Engineer;175000;Seattle, WA;0;0;Male;Bachelor's Degree
Amazon;Software Engineer;188000;Palo Alto, CA;0;0;Female;Bachelor's Degree
Adobe;Software Engineer;70000;Toronto, ON, Canada;3;3;Female;Master's Degree
Cisco;Hardware Engineer;118000;San Jose, CA;3;2;Male;Master's Degree
Intuit;Software Engineer;332000;Mountain View, CA;8;8;Male;Master's Degree
PayPal;Product Manager;300000;San Jose, CA;6;6;Male;Master's Degree
Microsoft;Software Engineer;165000;Redmond, WA;1;0;Male;Bachelor's Degree
Amazon;Product Manager;230000;Vancouver, BC, Canada;10;6;Male;Master's Degree
Amazon;Product Manager;190000;Seattle, WA;8;0;Male;Master's Degree
Intuit;Product Designer;205000;San Diego, CA;14;5;Female;Master's Degree
Amazon;Marketing;233000;Seattle, WA;8;1;Female;Bachelor's Degree
Capital One;Software Engineering Manager;310000;Washington, DC;25;2;Male;PhD
Cisco;Software Engineer;148000;Vancouver, BC, Canada;10;1;Male;Bachelor's Degree
Google;Software Engineering Manager;180000;San Francisco, CA;1;1;Male;Master's Degree
Amazon;Software Engineer;177000;San Francisco, CA;0;0;Male;Bachelor's Degree
JPMorgan Chase;Software Engineer;232000;New York, NY;9;0;Male;Master's Degree
Amazon;Software Engineer;223000;Seattle, WA;8;0;Male;Master's Degree
Facebook;Software Engineer;425000;Menlo Park, CA;5;4;Female;Master's Degree
Google;Software Engineer;508000;Seattle, WA;20;0;Male;Bachelor's Degree
Microsoft;Software Engineer;187000;Redmond, WA;4;0;Male;Master's Degree
Microsoft;Software Engineer;189000;Seattle, WA;0;0;Male;Bachelor's Degree
Oracle;Software Engineering Manager;175000;Washington, DC;20;8;Male;Bachelor's Degree
Facebook;Product Designer;149000;Menlo Park, CA;1;0;Female;Bachelor's Degree
Oracle;Product Manager;97000;Seattle, WA;5;4;Male;Master's Degree
Amazon;Software Engineer;254000;Seattle, WA;15;5;Male;Bachelor's Degree
Google;Software Engineer;228000;Austin, TX;4;0;Male;Master's Degree
Apple;Software Engineer;328000;Cupertino, CA;8;7;Male;Some College
Bloomberg;Software Engineer;165000;New York, NY;0;0;Male;Master's Degree
Uber;Software Engineer;144000;Bangalore, KA, India;7;1;Male;Bachelor's Degree
Goldman Sachs;Software Engineering Manager;425000;New York, NY;12;4;Male;Master's Degree
Qualcomm;Software Engineer;27000;Bangalore, KA, India;3;2;Male;Bachelor's Degree
Google;Technical Program Manager;290000;Sunnyvale, CA;35;10;Male;Bachelor's Degree
Google;Software Engineer;63000;Bangalore, KA, India;5;0;Male;Bachelor's Degree
Google;Software Engineer;233000;London, EN, United Kingdom;3;3;Male;Master's Degree
Facebook;Software Engineer;514000;Seattle, WA;9;3;Male;Bachelor's Degree
Intuit;Software Engineer;250000;Mountain View, CA;6;1;Male;Master's Degree
Amazon;Software Engineer;130000;Vancouver, BC, Canada;1;0;Male;Bachelor's Degree
Microsoft;Product Manager;160000;San Francisco, CA;0;0;Female;Bachelor's Degree
Uber;Software Engineer;435000;San Francisco, CA;8;0;Female;Bachelor's Degree
