company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,gender,Education
Amazon,Software Engineer,34000,"Bengaluru, KA, India",2,0,Male,Bachelor's Degree
Amazon,Product Designer,189000,"Seattle, WA",10,5,Male,Bachelor's Degree
Capital One,Software Engineer,126000,"Boston, MA",3,3,Female,Bachelor's Degree
Microsoft,Software Engineer,177000,"Seattle, WA",2,2,Male,Bachelor's Degree
Apple,Software Engineer,350000,"London, EN, United Kingdom",12,3,Male,Master's Degree
Cisco,Data Scientist,116000,"San Francisco, CA",11,11,Female,Master's Degree
Cisco,Software Engineering Manager,345000,"Bangalore, KA, India",24,21,Male,Master's Degree
Amazon,Technical Program Manager,265000,"Detroit, MI",12,0,Male,Master's Degree
Microsoft,Software Engineer,270000,"Seattle, WA",20,20,Male,Bachelor's Degree
Amazon,Technical Program Manager,365000,"Seattle, WA",15,11,Male,Master's Degree
Microsoft,Software Engineer,29000,"Hyderabad, AP, India",0,0,Female,Bachelor's Degree
Intel,Software Engineer,153000,"Hillsboro, OR",10,10,Male,Bachelor's Degree
Microsoft,Hardware Engineer,172000,"Portland, OR",4,0,Male,Master's Degree
Intel,Hardware Engineer,235000,"San Jose, CA",8,5,Male,PhD
Microsoft,Product Manager,190000,"Seattle, WA",5,5,Female,Bachelor's Degree
Twitter,Product Manager,400000,"New York, NY",10,0,Female,Bachelor's Degree
Lyft,Software Engineer,435000,"New York, NY",7,0,Male,Bachelor's Degree
IBM,Data Scientist,135000,"Washington, DC",7,2,Male,Master's Degree
IBM,Software Engineer,128000,"Austin, TX",2,0,Male,Bachelor's Degree
Netflix,Software Engineer,640000,"Los Gatos, CA",15,1,Male,Bachelor's Degree
Amazon,Software Engineer,134000,"Vancouver, BC, Canada",3,0,Male,Master's Degree
Apple,Software Engineer,383000,"Cupertino, CA",13,4,Male,Bachelor's Degree
VMware,Product Manager,450000,"Palo Alto, CA",8,5,Male,Master's Degree
Google,Software Engineer,380000,"New York, NY",7,4,NA,Master's Degree
Intel,Hardware Engineer,160000,"Fort Collins, CO",5,5,Male,Bachelor's Degree
VMware,Solution Architect,270000,"Toronto, ON, Canada",16,4,Male,Bachelor's Degree
Google,Software Engineer,223000,"New York, NY",0,0,Male,PhD
Amazon,Software Engineer,168000,"Sunnyvale, CA",0,0,NA,Master's Degree
Oracle,Software Engineer,35000,"Bangalore, KA, India",0,0,Male,Master's Degree
Bloomberg,Software Engineer,238000,"San Francisco, CA",3,3,Female,PhD
Bloomberg,Software Engineer,155000,"London, EN, United Kingdom",3,0,Male,Master's Degree
Salesforce,Technical Program Manager,262000,"Bellevue, WA",20,1,Male,Some College
PayPal,Product Manager,158000,"Chicago, IL",3,2,Female,Master's Degree
LinkedIn,Sales,260000,"San Francisco, CA",10,2,NA,Master's Degree
Capital One,Software Engineer,117000,"Richmond, VA",3,0,Male,Bachelor's Degree
Amazon,Software Engineer,132000,"Seattle, WA",2,2,Male,Master's Degree
Apple,Software Engineer,290000,"Cupertino, CA",4,0,Male,Master's Degree
Amazon,Product Manager,195000,"Seattle, WA",5,1,Female,Bachelor's Degree
Amazon,Software Engineer,231000,"Arlington, VA",3,0,Male,Bachelor's Degree
Uber,Software Engineer,118000,"Bangalore, KA, India",11,1,Male,Bachelor's Degree
Uber,Data Scientist,182000,"San Francisco, CA",2,0,Male,Master's Degree
Facebook,Software Engineer,555000,"Menlo Park, CA",11,4,Male,Bachelor's Degree
Apple,Software Engineer,222000,"Cupertino, CA",5,2,NA,Bachelor's Degree
Apple,Hardware Engineer,405000,"Cupertino, CA",12,7,Female,Master's Degree
Microsoft,Software Engineer,190000,"Redmond, WA",5,3,Male,Bachelor's Degree
Microsoft,Software Engineer,243000,"Zurich, ZH, Switzerland",8,0,Male,Master's Degree
Amazon,Software Engineer,228000,"Seattle, WA",7,7,Male,Bachelor's Degree
Amazon,Software Engineer,140000,"Edinburgh, SC, United Kingdom",6,3,Male,Bachelor's Degree
Microsoft,Software Engineer,91000,"Bangalore, KA, India",8,0,NA,Master's Degree
Facebook,Software Engineer,348000,"London, EN, United Kingdom",7,2,Male,PhD
Deloitte,Business Analyst,86000,"New York, NY",0,0,Male,Bachelor's Degree
IBM,Software Engineer,53000,"Vilnius, VL, Lithuania",3,3,Male,Bachelor's Degree
Amazon,Software Engineer,203000,"Austin, TX",2,0,Female,Master's Degree
Google,Software Engineer,66000,"Pune, MH, India",10,0,Male,Bachelor's Degree
Facebook,Software Engineer,500000,"Menlo Park, CA",5,4,Male,PhD
Deloitte,Management Consultant,177000,"Atlanta, GA",10,2,Female,Master's Degree
Amazon,Product Manager,235000,"Seattle, WA",7,7,Female,Master's Degree
Amazon,Marketing,194000,"Seattle, WA",3,3,Male,Bachelor's Degree
Uber,Business Analyst,181000,"San Francisco, CA",5,0,Male,Master's Degree
Amazon,Business Analyst,150000,"Seattle, WA",5,5,Male,Bachelor's Degree
Facebook,Business Analyst,243000,"Menlo Park, CA",5,2,Male,Master's Degree
Microsoft,Sales,240000,"Seattle, WA",20,5,Female,Master's Degree
Facebook,Software Engineer,393000,"Austin, TX",6,0,Male,Bachelor's Degree
Amazon,Product Manager,395000,"Jersey City, NJ",13,1,Male,Master's Degree
Facebook,Software Engineer,290000,"London, EN, United Kingdom",8,1,Male,Master's Degree
Amazon,Data Scientist,63000,"Hyderabad, TS, India",4,3,Male,PhD
Facebook,Product Manager,319000,"Menlo Park, CA",4,0,Male,Bachelor's Degree
Twitter,Software Engineer,268000,"Seattle, WA",4,0,Male,Master's Degree
Amazon,Data Scientist,266000,"New York, NY",7,1,Male,Master's Degree
Capital One,Software Engineer,143000,"Washington, DC",5,3,Male,Bachelor's Degree
IBM,Software Engineer,86000,"Dublin, DN, Ireland",6,6,Male,Master's Degree
Amazon,Software Engineer,587000,"Seattle, WA",12,10,Male,Bachelor's Degree
VMware,Product Designer,248000,"Palo Alto, CA",8,1,Female,Bachelor's Degree
Microsoft,Sales,262000,"Chicago, IL",6,6,Male,Master's Degree
Facebook,Software Engineer,275000,"London, EN, United Kingdom",13,0,Male,Master's Degree
Intel,Hardware Engineer,137000,"Haifa, HA, Israel",8,8,Male,Bachelor's Degree
Microsoft,Marketing,267000,"Redmond, WA",12,10,NA,Master's Degree
JPMorgan Chase,Software Engineer,114000,"Chicago, IL",3,3,Male,Bachelor's Degree
Accenture,Management Consultant,300000,"Seattle, WA",15,1,Male,Master's Degree
Visa,Data Scientist,142000,"Foster City, CA",2,1,Female,Master's Degree
Amazon,Software Engineer,198000,"Seattle, WA",2,2,Male,Bachelor's Degree
Amazon,Software Engineer,280000,"Seattle, WA",8,6,Male,Master's Degree
Microsoft,Software Engineer,250000,"Redmond, WA",5,2,Male,Master's Degree
Amazon,Software Engineering Manager,505000,"San Francisco, CA",10,3,Male,Master's Degree
Capital One,Software Engineer,270000,"Plano, TX",25,3,Male,Bachelor's Degree
Capital One,Software Engineering Manager,164000,"Fairfax, VA",15,7,Male,Bachelor's Degree
Uber,Data Scientist,245000,"San Francisco, CA",1,1,Male,PhD
Amazon,Human Resources,300000,"Seattle, WA",10,1,NA,Master's Degree
Oracle,Software Engineer,205000,"New York, NY",3,3,Male,Bachelor's Degree
Facebook,Software Engineer,443000,"Menlo Park, CA",11,0,Male,Bachelor's Degree
Goldman Sachs,Software Engineer,46000,"Bengaluru, KA, India",4,4,Male,Bachelor's Degree
Microsoft,Business Analyst,120000,"Redmond, WA",5,5,Male,Bachelor's Degree
Microsoft,Software Engineer,151000,"Seattle, WA",4,1,NA,Master's Degree
Qualcomm,Software Engineer,145000,"San Diego, CA",3,3,NA,Master's Degree
PayPal,Software Engineer,54000,"Bangalore, KA, India",5,1,Male,Bachelor's Degree
Intuit,Product Manager,247000,"San Francisco, CA",12,3,Female,Master's Degree
Facebook,Software Engineer,427000,"Seattle, WA",3,3,Male,PhD
Amazon,Software Engineer,202000,"Irvine, CA",6,6,Male,Bachelor's Degree
Microsoft,Software Engineering Manager,300000,"London, EN, United Kingdom",20,0,Male,Master's Degree
Amazon,Product Designer,282000,"Seattle, WA",14,0,Male,Bachelor's Degree
Amazon,Product Manager,80000,"Bangalore, KA, India",9,4,Male,Master's Degree
Wayfair,Product Manager,216000,"Boston, MA",9,2,Male,Master's Degree
Amazon,Software Engineer,296000,"Cupertino, CA",10,0,Male,Bachelor's Degree
Goldman Sachs,Software Engineer,120000,"Salt Lake City, UT",3,1,Male,Master's Degree
Google,Software Engineer,236000,"Pittsburgh, PA",5,0,Male,Master's Degree
Cisco,Solution Architect,160000,"Zurich, ZH, Switzerland",5,1,Male,Some College
Twitter,Software Engineer,329000,"Los Angeles, CA",7,2,Female,Bachelor's Degree
Facebook,Technical Program Manager,193000,"Menlo Park, CA",7,2,Female,Master's Degree
Twitter,Software Engineer,178000,"Los Angeles, CA",0,0,Female,Bachelor's Degree
VMware,Software Engineer,156000,"Palo Alto, CA",3,1,Female,Master's Degree
Dell Technologies,Management Consultant,222000,"Austin, TX",9,0,Male,Master's Degree
Wayfair,Software Engineer,98000,"Boston, MA",2,2,Male,Bachelor's Degree
IBM,Data Scientist,140000,"New York, NY",2,2,Male,Master's Degree
Wayfair,Software Engineer,132000,"Boston, MA",2,2,Male,Bachelor's Degree
PayPal,Software Engineer,85000,"Bangalore, KA, India",10,0,Male,Bachelor's Degree
Accenture,Software Engineer,110000,"Atlanta, GA",5,3,Male,Bachelor's Degree
Wayfair,Software Engineering Manager,376000,"Boston, MA",15,3,Male,Master's Degree
Amazon,Product Manager,202000,"Seattle, WA",6,4,Male,Master's Degree
Adobe,Business Analyst,209000,"San Francisco, CA",7,2,Female,Master's Degree
Amazon,Software Engineer,197000,"Seattle, WA",2,0,Female,Bachelor's Degree
IBM,Data Scientist,123000,"Armonk, NY",3,1,Female,Master's Degree
Amazon,Software Engineer,340000,"New York, NY",2,0,Male,Bachelor's Degree
Oracle,Software Engineer,205000,"Seattle, WA",2,0,Male,Master's Degree
Amazon,Software Engineer,250000,"Seattle, WA",5,3,Male,Master's Degree
Bloomberg,Software Engineer,180000,"New York, NY",1,1,Male,Master's Degree
Wayfair,Product Manager,236000,"Boston, MA",10,2,Female,Bachelor's Degree
Intel,Data Scientist,239000,"Hillsboro, OR",11,11,Male,PhD
Microsoft,Software Engineer,153000,"Redmond, WA",3,3,Female,Bachelor's Degree
Facebook,Product Designer,254000,"Los Angeles, CA",5,1,Female,Bachelor's Degree
IBM,Management Consultant,100000,"Chicago, IL",5,1,Male,Bachelor's Degree
Facebook,Software Engineer,351000,"Boston, MA",4,4,Male,Bachelor's Degree
Facebook,Software Engineer,274000,"Menlo Park, CA",4,0,Male,Bachelor's Degree
Salesforce,Software Engineer,350000,"Bellevue, WA",6,1,Male,Master's Degree
Amazon,Software Engineer,150000,"Seattle, WA",2,2,Female,Master's Degree
Amazon,Software Engineer,282000,"Santa Clara, CA",7,2,Male,Master's Degree
Uber,Product Designer,145000,"San Francisco, CA",3,2,Female,Bachelor's Degree
Amazon,Product Manager,230000,"San Francisco, CA",5,1,Male,Master's Degree
Microsoft,Marketing,315000,"Redmond, WA",20,15,Male,Master's Degree
Microsoft,Software Engineer,172000,"Redmond, WA",8,4,Male,Master's Degree
Oracle,Software Engineer,58000,"Bangalore, KA, India",4,0,Male,Bachelor's Degree
Netflix,Software Engineer,546000,"Los Gatos, CA",4,2,Male,Master's Degree
Amazon,Business Analyst,133000,"San Francisco, CA",10,1,Male,Bachelor's Degree
Google,Product Designer,200000,"Tokyo, TY, Japan",15,5,Male,Bachelor's Degree
Amazon,Marketing,313000,"Seattle, WA",12,4,Male,Master's Degree
Visa,Software Engineer,250000,"Ashburn, VA",14,5,Male,Master's Degree
Facebook,Business Analyst,158000,"Austin, TX",3,0,Male,Master's Degree
Amazon,Software Engineer,237000,"Seattle, WA",0,0,Female,PhD
IBM,Software Engineer,32000,"Bangalore, KA, India",3,0,Male,Bachelor's Degree
VMware,Solution Architect,206000,"Paris, IL, France",23,3,Male,Highschool
Google,Software Engineer,250000,"Mountain View, CA",6,5,Male,Master's Degree
Amazon,Software Engineer,200000,"New York, NY",3,2,Male,Master's Degree
Microsoft,Software Engineer,133000,"Redmond, WA",3,0,Male,Bachelor's Degree
Facebook,Software Engineer,311000,"New York, NY",5,2,Male,Bachelor's Degree
Salesforce,Software Engineer,75000,"Bangalore, KA, India",8,0,Female,Bachelor's Degree
Amazon,Marketing,180000,"Atlanta, GA",15,11,Male,Highschool
Capital One,Product Manager,137000,"New York, NY",3,3,Male,Bachelor's Degree
Oracle,Software Engineer,200000,"Seattle, WA",1,1,Female,Master's Degree
Amazon,Software Engineering Manager,360000,"Seattle, WA",18,0,Female,Master's Degree
Amazon,Software Engineer,348000,"Seattle, WA",14,3,Male,Bachelor's Degree
Oracle,Software Engineer,35000,"Hyderabad, TS, India",7,1,Male,Bachelor's Degree
Microsoft,Software Engineer,125000,"Atlanta, GA",3,1,Female,Bachelor's Degree
Walmart Labs,Data Scientist,65000,"Bengaluru, KA, India",4,0,Male,Bachelor's Degree
Facebook,Software Engineer,788000,"Menlo Park, CA",6,2,Male,Master's Degree
Salesforce,Management Consultant,289000,"Helsinki, ES, Finland",20,3,Male,Master's Degree
Facebook,Software Engineer,445000,"Menlo Park, CA",8,0,Male,Master's Degree
Google,Software Engineer,250000,"Los Angeles, CA",4,4,Female,Bachelor's Degree
Amazon,Software Engineering Manager,400000,"Seattle, WA",21,7,Male,Master's Degree
Intel,Hardware Engineer,135000,"Portland, OR",5,5,Male,Master's Degree
Amazon,Software Engineer,200000,"Seattle, WA",2,0,Male,Master's Degree
Apple,Software Engineer,345000,"Seattle, WA",5,0,Female,PhD
Google,Software Engineer,357000,"Mountain View, CA",5,0,Male,Bachelor's Degree
Amazon,Software Engineer,200000,"Seattle, WA",2,0,Male,Master's Degree
Amazon,Product Manager,280000,"New York, NY",8,0,NA,Master's Degree
Intel,Hardware Engineer,206000,"Hillsboro, OR",9,9,Male,PhD
Amazon,Product Manager,320000,"Los Angeles, CA",11,4,NA,Master's Degree
Facebook,Product Designer,282000,"Seattle, WA",10,0,Male,Bachelor's Degree
Microsoft,Software Engineer,178000,"Redmond, WA",1,0,Male,Some College
Google,Software Engineer,374000,"Mountain View, CA",5,2,Male,Master's Degree
Accenture,Management Consultant,325000,"Dallas, TX",6,2,Male,Bachelor's Degree
Amazon,Software Engineer,165000,"Seattle, WA",2,2,Male,Master's Degree
Google,Software Engineer,267000,"Mountain View, CA",4,0,Male,Bachelor's Degree
Intel,Software Engineer,139000,"Hillsboro, OR",7,5,Male,Master's Degree
Microsoft,Software Engineer,209000,"Seattle, WA",7,7,Male,Bachelor's Degree
Accenture,Management Consultant,100000,"New York, NY",1,1,Female,Bachelor's Degree
Amazon,Software Engineer,147000,"Toronto, ON, Canada",3,0,Male,Master's Degree
Netflix,Software Engineer,650000,"Los Gatos, CA",15,5,Male,Master's Degree
VMware,Product Manager,245000,"Palo Alto, CA",4,4,Female,Master's Degree
Nvidia,Hardware Engineer,220000,"Santa Clara, CA",5,3,Male,Master's Degree
Walmart Labs,Software Engineer,261000,"Sunnyvale, CA",16,4,Male,Master's Degree
Uber,Software Engineer,91000,"Bangalore, KA, India",6,0,Male,Bachelor's Degree
Oracle,Software Engineer,218000,"Washington, DC",24,5,Male,Bachelor's Degree
Amazon,Product Manager,262000,"Seattle, WA",15,6,Male,Bachelor's Degree
Apple,Software Engineer,90000,"Bangalore, KA, India",7,3,Male,Bachelor's Degree
Visa,Product Manager,108000,"San Francisco, CA",3,3,Male,Bachelor's Degree
Goldman Sachs,Software Engineer,63000,"Bangalore, KA, India",4,4,Male,Master's Degree
Intel,Hardware Engineer,118000,"Jerusalem, JM, Israel",3,3,Male,Bachelor's Degree
Microsoft,Software Engineer,108000,"Dublin, DN, Ireland",5,5,Male,Bachelor's Degree
Amazon,Product Manager,290000,"Dubai, DU, United Arab Emirates",10,7,Male,Master's Degree
Amazon,Technical Program Manager,205000,"Seattle, WA",5,0,Male,Master's Degree
Facebook,Recruiter,220000,"Menlo Park, CA",15,4,Female,Bachelor's Degree
Facebook,Software Engineer,424000,"Seattle, WA",11,2,Male,Master's Degree
IBM,Software Engineer,115000,"Seattle, WA",4,4,Female,Master's Degree
Facebook,Software Engineer,436000,"Vancouver, BC, Canada",7,0,Male,Master's Degree
Facebook,Software Engineer,218000,"Menlo Park, CA",3,0,Male,Bachelor's Degree
Twitter,Software Engineer,193000,"New York, NY",0,0,Male,Bachelor's Degree
Google,Technical Program Manager,134000,"New York, NY",3,2,Female,Bachelor's Degree
Intel,Software Engineer,137000,"Santa Clara, CA",2,2,Female,Master's Degree
Intel,Hardware Engineer,747000,"Santa Clara, CA",30,4,Male,Bachelor's Degree
Amazon,Data Scientist,154000,"Seattle, WA",3,2,Female,PhD
Amazon,Data Scientist,238000,"Seattle, WA",3,0,NA,Master's Degree
Amazon,Software Engineering Manager,195000,"Seattle, WA",17,4,Male,Bachelor's Degree
Qualcomm,Software Engineer,167000,"San Diego, CA",8,5,Male,Master's Degree
Facebook,Business Analyst,160000,"Austin, TX",8,3,Male,Master's Degree
Facebook,Software Engineer,320000,"Menlo Park, CA",5,2,NA,PhD
Bloomberg,Software Engineer,194000,"New York, NY",3,3,Male,PhD
Amazon,Software Engineer,168000,"Los Angeles, CA",5,1,Male,Highschool
Amazon,Software Engineer,78000,"London, EN, United Kingdom",0,0,Male,Bachelor's Degree
Facebook,Software Engineer,276000,"New York, NY",0,0,Male,PhD
Amazon,Management Consultant,585000,"New York, NY",21,0,Male,Master's Degree
Cisco,Software Engineer,253000,"San Jose, CA",8,0,Female,Bachelor's Degree
Google,Software Engineer,235000,"Seattle, WA",4,0,Male,Bachelor's Degree
Apple,Hardware Engineer,479000,"Cupertino, CA",5,5,Male,PhD
Facebook,Software Engineer,249000,"London, EN, United Kingdom",6,0,Male,Master's Degree
Google,Software Engineer,160000,"Munich, BY, Germany",6,0,Male,Master's Degree
Amazon,Software Engineer,141000,"Berlin, BE, Germany",6,0,Male,Master's Degree
JPMorgan Chase,Software Engineer,168000,"London, EN, United Kingdom",6,0,Male,Master's Degree
Google,Software Engineer,45000,"Bengaluru, KA, India",3,1,Female,Bachelor's Degree
Walmart Labs,Software Engineering Manager,190000,"Bengaluru, KA, India",17,0,Female,Bachelor's Degree
Cisco,Product Manager,197000,"San Jose, CA",7,0,Male,Master's Degree
Cisco,Software Engineer,210000,"San Jose, CA",5,5,Male,Master's Degree
LinkedIn,Software Engineer,100000,"Bangalore, KA, India",8,1,Male,Bachelor's Degree
Amazon,Data Scientist,65000,"Bangalore, KA, India",6,0,NA,Master's Degree
Walmart Labs,Data Scientist,64000,"Bangalore, KA, India",7,2,Male,Master's Degree
Microsoft,Software Engineer,144000,"Herzliyya, TA, Israel",5,5,Male,Bachelor's Degree
Apple,Product Manager,360000,"Cupertino, CA",10,0,Male,Master's Degree
Amazon,Software Engineer,237000,"Minneapolis, MN",2,0,Male,PhD
Amazon,Hardware Engineer,150000,"Arlington, VA",2,0,Male,Master's Degree
Amazon,Software Engineer,220000,"Seattle, WA",3,0,Female,Master's Degree
Amazon,Software Engineer,153000,"Seattle, WA",0,0,NA,Bachelor's Degree
Microsoft,Software Engineer,174000,"Seattle, WA",2,0,Male,Master's Degree
Walmart Labs,Product Manager,450000,"San Carlos, CA",23,2,Male,Master's Degree
Facebook,Software Engineering Manager,600000,"Menlo Park, CA",10,0,Male,Master's Degree
Google,Software Engineer,233000,"Cambridge, MA",4,3,Male,Bachelor's Degree
JPMorgan Chase,Software Engineer,142000,"Plano, TX",8,5,Male,Bachelor's Degree
Cisco,Software Engineer,157000,"San Jose, CA",8,4,Female,Master's Degree
Facebook,Software Engineer,607000,"Seattle, WA",15,5,Female,Master's Degree
JPMorgan Chase,Software Engineer,110000,"New York, NY",0,0,Female,Bachelor's Degree
Amazon,Software Engineering Manager,400000,"Seattle, WA",15,1,Male,Master's Degree
Google,Hardware Engineer,219000,"Mountain View, CA",3,3,Male,Master's Degree
Microsoft,Software Engineer,223000,"Redmond, WA",5,0,Male,Master's Degree
Microsoft,Software Engineer,150000,"Sunnyvale, CA",3,3,Male,Master's Degree
Microsoft,Software Engineer,160000,"Seattle, WA",1,1,Male,Master's Degree
Amazon,Software Engineer,165000,"Irvine, CA",4,1,Male,Master's Degree
Salesforce,Software Engineer,76000,"Bangalore, KA, India",7,1,Male,Bachelor's Degree
Oracle,Software Engineer,162000,"Austin, TX",20,7,Male,Master's Degree
Deloitte,Management Consultant,215000,"Charlotte, NC",11,6,Male,Bachelor's Degree
Microsoft,Software Engineer,158000,"Vancouver, BC, Canada",5,0,Male,Master's Degree
Microsoft,Software Engineer,141000,"Vancouver, BC, Canada",4,0,NA,Master's Degree
Deloitte,Human Resources,76000,"Washington, DC",5,3,Female,Bachelor's Degree
SAP,Software Engineer,12000,"Bangalore, KA, India",3,1,Female,Bachelor's Degree
Amazon,Software Engineer,381000,"Seattle, WA",10,4,Male,Master's Degree
Amazon,Human Resources,262000,"Dallas, TX",10,8,Male,Bachelor's Degree
Capital One,Software Engineering Manager,214000,"Richmond, VA",20,11,Male,Master's Degree
Facebook,Software Engineer,588000,"Menlo Park, CA",19,0,Male,PhD
Intel,Hardware Engineer,20000,"Bangalore, KA, India",1,1,Male,Master's Degree
ServiceNow,Software Engineer,230000,"Santa Clara, CA",20,5,Male,Master's Degree
VMware,Software Engineer,155000,"Palo Alto, CA",5,5,Male,Bachelor's Degree
IBM,Software Engineer,158000,"Poughkeepsie, NY",6,6,Male,Bachelor's Degree
Microsoft,Software Engineering Manager,334000,"Redmond, WA",20,1,Female,Master's Degree
Microsoft,Software Engineer,240000,"Redmond, WA",15,5,Male,Bachelor's Degree
Apple,Software Engineer,193000,"Cupertino, CA",2,0,Male,Master's Degree
Google,Software Engineer,115000,"Waterloo, ON, Canada",0,0,Male,Bachelor's Degree
Apple,Software Engineer,199000,"Cupertino, CA",7,2,Male,Bachelor's Degree
Amazon,Software Engineer,170000,"Seattle, WA",2,2,Male,Master's Degree
VMware,Software Engineer,260000,"Palo Alto, CA",10,5,Male,Master's Degree
Amazon,Software Engineer,202000,"New York, NY",3,3,Male,Bachelor's Degree
Google,Software Engineer,219000,"Mountain View, CA",2,2,Male,Master's Degree
Google,Software Engineer,261000,"Sunnyvale, CA",2,0,Male,Bachelor's Degree
eBay,Software Engineer,450000,"San Jose, CA",10,10,NA,Master's Degree
Microsoft,Software Engineer,113000,"Vancouver, BC, Canada",3,1,Male,Bachelor's Degree
VMware,Software Engineer,70000,"Bangalore, KA, India",12,6,Male,Bachelor's Degree
Microsoft,Product Manager,181000,"Seattle, WA",6,4,Male,Master's Degree
Facebook,Software Engineer,323000,"Menlo Park, CA",14,0,Male,Bachelor's Degree
Microsoft,Solution Architect,275000,"Dallas, TX",10,0,Female,Master's Degree
LinkedIn,Software Engineer,153000,"Bengaluru, KA, India",14,4,Male,Master's Degree
Qualcomm,Software Engineer,22000,"Hyderabad, TS, India",0,0,Male,Bachelor's Degree
Capital One,Software Engineer,107000,"Arlington, VA",2,1,Male,Highschool
PayPal,Software Engineer,87000,"Bangalore, KA, India",12,0,Male,Bachelor's Degree
Facebook,Product Manager,411000,"New York, NY",12,1,Male,Master's Degree
Amazon,Technical Program Manager,150000,"Seattle, WA",5,3,Male,Master's Degree
Microsoft,Software Engineer,198000,"New York, NY",2,0,Male,Bachelor's Degree
Intel,Hardware Engineer,157000,"Hudson, MA",9,9,Male,Master's Degree
Amazon,Software Engineer,70000,"Bangalore, KA, India",5,5,Male,Master's Degree
Amazon,Software Engineer,114000,"Aachen, NW, Germany",4,0,Male,Master's Degree
Shopify,Software Engineer,276000,"Los Angeles, CA",6,0,Female,Bachelor's Degree
Amazon,Business Analyst,75000,"London, EN, United Kingdom",5,2,Male,Master's Degree
Amazon,Technical Program Manager,160000,"Bangalore, KA, India",17,4,Female,Bachelor's Degree
eBay,Software Engineer,360000,"San Jose, CA",9,5,Female,Master's Degree
Apple,Technical Program Manager,201000,"Cupertino, CA",6,0,Male,Master's Degree
Apple,Hardware Engineer,260000,"Cupertino, CA",18,1,Male,Master's Degree
Goldman Sachs,Software Engineer,44000,"Bangalore, KA, India",1,1,Male,Bachelor's Degree
Uber,Software Engineer,445000,"San Francisco, CA",5,0,Male,Bachelor's Degree
Amazon,Product Manager,372000,"Seattle, WA",20,2,Male,Master's Degree
Google,Technical Program Manager,247000,"New York, NY",10,2,Female,Bachelor's Degree
Oracle,Business Analyst,68000,"Redwood City, CA",3,3,Female,Bachelor's Degree
Amazon,Software Engineer,125000,"Vancouver, BC, Canada",9,2,Male,Master's Degree
JPMorgan Chase,Software Engineering Manager,85000,"Dublin, IN",8,0,Male,Master's Degree
Facebook,Software Engineer,224000,"San Francisco, CA",4,0,Female,Bachelor's Degree
Facebook,Hardware Engineer,205000,"Redmond, WA",7,1,Male,Master's Degree
Twitter,Product Designer,290000,"San Francisco, CA",4,3,Female,Master's Degree
Google,Software Engineer,308000,"New York, NY",0,0,Male,PhD
Expedia,Software Engineer,174000,"Austin, TX",5,1,Female,Bachelor's Degree
Amazon,Product Manager,275000,"Seattle, WA",11,3,Male,Master's Degree
Amazon,Software Engineer,255000,"Seattle, WA",4,0,Male,Bachelor's Degree
Microsoft,Software Engineer,220000,"Vancouver, BC, Canada",20,0,Male,Master's Degree
Cisco,Software Engineer,160000,"San Jose, CA",2,0,NA,Master's Degree
Google,Software Engineer,280000,"Seattle, WA",3,3,Male,Master's Degree
Microsoft,Software Engineer,200000,"Seattle, WA",15,5,Male,Bachelor's Degree
Microsoft,Hardware Engineer,198000,"Portland, OR",9,0,Male,PhD
Amazon,Solution Architect,128000,"Austin, TX",3,3,Male,Bachelor's Degree
Bloomberg,Software Engineer,195000,"New York, NY",4,4,Male,Master's Degree
Amazon,Marketing,205000,"Seattle, WA",10,4,Male,Bachelor's Degree
Microsoft,Software Engineer,158000,"Redmond, WA",1,1,Male,Bachelor's Degree
Microsoft,Hardware Engineer,156000,"Raleigh, NC",2,0,Male,Master's Degree
Cisco,Data Scientist,200000,"San Francisco, CA",5,1,Male,Master's Degree
Google,Software Engineer,237000,"Sunnyvale, CA",4,1,Male,Master's Degree
Facebook,Software Engineer,428000,"Seattle, WA",5,5,Male,Master's Degree
IBM,Product Designer,135000,"New York, NY",4,0,Female,Bachelor's Degree
JPMorgan Chase,Product Designer,160000,"New York, NY",4,0,Female,Bachelor's Degree
Google,Software Engineer,252000,"Mountain View, CA",5,3,Male,Master's Degree
Cisco,Data Scientist,90000,"San Jose, CA",2,2,Male,Bachelor's Degree
Cisco,Data Scientist,115000,"San Jose, CA",3,2,Male,Bachelor's Degree
LinkedIn,Software Engineer,336000,"Sunnyvale, CA",3,0,Male,Master's Degree
VMware,Software Engineer,158000,"Atlanta, GA",14,2,Male,Bachelor's Degree
Uber,Software Engineer,278000,"San Francisco, CA",3,0,Male,Master's Degree
Cisco,Software Engineer,217000,"San Jose, CA",4,3,Male,Master's Degree
Amazon,Software Engineer,220000,"Seattle, WA",9,5,Male,Bachelor's Degree
Amazon,Software Engineer,194000,"Seattle, WA",5,2,Female,Master's Degree
Microsoft,Software Engineer,575000,"Redmond, WA",17,13,Male,Master's Degree
Amazon,Software Engineer,180000,"Seattle, WA",2,0,Male,Master's Degree
Shopify,Software Engineer,160000,"New York, NY",7,0,Female,Bachelor's Degree
Amazon,Product Manager,216000,"Sunnyvale, CA",4,0,Male,Master's Degree
Facebook,Software Engineer,325000,"Menlo Park, CA",5,5,Male,PhD
Microsoft,Software Engineer,196000,"Redmond, WA",5,3,Male,Master's Degree
Amazon,Software Engineer,268000,"Sunnyvale, CA",3,0,Male,Bachelor's Degree
Apple,Software Engineer,222000,"San Diego, CA",4,0,Female,Master's Degree
